"AUCTION_ID","EVENT_TYPE","PUBLISHER_DOMAIN","CREATIVE_FORMAT","PLACEMENT_NAME","DEVICE_TYPE","DEVICE_PLATFORM","APP_NAME","BRAND_ID","BRAND_NAME","PURCHASE_AMOUNT","MATCH_CODE"
"556c2b6a-dd5d-4bf4-ae62-1528f4a3814c","video_load","people.com","Venti","Runway Premium","Phone","","",1144722,"Chick-fil-A",7.41,"MDI1"
"a9d8d4b9-a8fe-4682-b311-eb546b95a9b4","click","usatoday.com","Breakaway","CTV Venti Package","Connected TV","","",1144760,"Nike",7.55,"MDI1"
"f8bbee73-3669-41ef-b86c-933bd0e24b19","video_firstquartile","people.com","Venti","Anchor w Video Package","Connected TV","","",1144673,"Walmart Grocery",7.44,"MDI1"
"28ad1b91-376b-41cf-9a0c-310d75f4a3dc","video_midpoint","techcrunch.com","HighRise","CTV Venti Package","Phone","","",1144790,"Apple",7.47,"MDI1"
"1d1fe296-e1fe-4fae-8672-f03f26c78d0e","video_thirdquartile","nytimes.com","Hover","CTV Venti Package","Phone","","Peacock",1144850,"Sephora",7.44,"MDI1"
"4353dd1d-4f72-428a-9127-d9057c693e58","video_firstquartile","espn.com","ABA Display","Anchor w Video Package","Connected TV","","Peacock",1144850,"Sephora",7.51,"MDI1"
"3ae22e77-6e42-4117-ae9c-8502df8190cc","video_complete","buzzfeed.com","HighRise","Runway Premium","Connected TV","Samsung TV","",1144722,"Chick-fil-A",7.41,"MDI1"
"f21c18da-0385-418b-8fe0-6b0d926dc109","video_midpoint","variety.com","Hover","Anchor w Video Package","Phone","LG Smart TV","",1144790,"Apple",7.51,"MDI1"
"f21c18da-0385-418b-8fe0-6b0d926dc109","video_midpoint","variety.com","Hover","Anchor w Video Package","Phone","LG Smart TV","",1144790,"Apple",7.51,"MDI1"
"bfae246e-b5f8-4808-8f9a-d2719b769f56","video_complete","techcrunch.com","ABA Display","Anchor w Video Package","Connected TV","Samsung TV","Paramount+",1144780,"CVS",7.44,"MDI1"
"d9a4c79f-94d5-4b49-85c9-c02615901168","click","usatoday.com","HighRise","Middle Banner - Standard","Computer","LG Smart TV","",1144760,"Nike",7.43,"MDI1"
"13f5b22e-3db0-4948-9e0c-75622610e44c","impression","usatoday.com","Hover","Breakaway Display","Phone","","Tubi",1144761,"Old Navy",7.4,"MDI1"
"13f5b22e-3db0-4948-9e0c-75622610e44c","impression","usatoday.com","Hover","Breakaway Display","Phone","","Tubi",1144761,"Old Navy",7.4,"MDI1"
"ab99d802-e789-4984-a0d8-9cd3e7adb0f5","video_complete","theverge.com","HighRise","CTV Venti Package","Tablet","","",1144760,"Nike",7.4,"MDI1"
"0fe89400-7fe3-48ef-95fb-4cc298107643","impression","cnn.com","Breakaway","Mobile Hover","Phone","LG Smart TV","",1144721,"Starbucks",7.49,"MDI1"
"0fe89400-7fe3-48ef-95fb-4cc298107643","impression","cnn.com","Breakaway","Mobile Hover","Phone","LG Smart TV","",1144721,"Starbucks",7.49,"MDI1"
"b5e04050-40f5-4768-ba0a-7c5c07bf90f8","click","variety.com","Hover","Anchor w Video Package","Phone","Samsung TV","",1144720,"McDonalds",7.56,"MDI1"
"b5e04050-40f5-4768-ba0a-7c5c07bf90f8","click","variety.com","Hover","Anchor w Video Package","Phone","Samsung TV","",1144720,"McDonalds",7.56,"MDI1"
"99c8c57c-2d37-41f0-9e5b-a00d25cbc295","impression","techcrunch.com","Breakaway","Anchor w Video Package","Phone","","",1144850,"Sephora",7.4,"MDI1"
"34f69ece-9e75-4e86-beb4-41b4ff3cbee9","video_complete","cnn.com","HighRise","CTV Venti Package","Phone","","",1144750,"Target",7.43,"MDI1"
"34f69ece-9e75-4e86-beb4-41b4ff3cbee9","video_complete","cnn.com","HighRise","CTV Venti Package","Phone","","",1144750,"Target",7.43,"MDI1"
"34f69ece-9e75-4e86-beb4-41b4ff3cbee9","video_complete","cnn.com","HighRise","CTV Venti Package","Phone","","",1144750,"Target",7.43,"MDI1"
"fe347808-6a80-42e7-983c-2325af6a4d48","video_complete","espn.com","HighRise","Anchor w Video Package","Connected TV","","",1144721,"Starbucks",7.57,"MDI1"
"5b315dc9-3a71-4c22-84f7-181d1802dc38","video_start","forbes.com","Hover","Breakaway Display","Tablet","","Peacock",1144720,"McDonalds",7.45,"MDI1"
"5b315dc9-3a71-4c22-84f7-181d1802dc38","video_start","forbes.com","Hover","Breakaway Display","Tablet","","Peacock",1144720,"McDonalds",7.45,"MDI1"
"07b777fa-0efe-4006-b7f7-92e93420eaab","impression","tmz.com","Runway","Mobile Hover","Tablet","Apple TV","",1144750,"Target",7.4,"MDI1"
"07b777fa-0efe-4006-b7f7-92e93420eaab","impression","tmz.com","Runway","Mobile Hover","Tablet","Apple TV","",1144750,"Target",7.4,"MDI1"
"8a386bd9-e31a-4511-9706-47d7bfb271af","impression","buzzfeed.com","Breakaway","Mobile Hover","Tablet","","",1144722,"Chick-fil-A",7.41,"MDI1"
"8a386bd9-e31a-4511-9706-47d7bfb271af","impression","buzzfeed.com","Breakaway","Mobile Hover","Tablet","","",1144722,"Chick-fil-A",7.41,"MDI1"
"9f908d3c-e096-4e4f-807f-d087c76d662c","video_complete","nytimes.com","HighRise","Runway Premium","Tablet","","Fubo TV",1144780,"CVS",7.47,"MDI1"
"154e2119-4bec-4623-8a18-699c51ef7017","click","variety.com","Venti","Breakaway Display","Connected TV","","",1144722,"Chick-fil-A",7.55,"MDI1"
"154e2119-4bec-4623-8a18-699c51ef7017","click","variety.com","Venti","Breakaway Display","Connected TV","","",1144722,"Chick-fil-A",7.55,"MDI1"
"a1b2e6b3-7e6f-4044-b3f7-4ca93d59b2d5","click","variety.com","Venti","Anchor w Video Package","Phone","","",1144750,"Target",7.56,"MDI1"
"d7af49a9-bf53-49b7-a393-de161bb11416","impression","buzzfeed.com","Breakaway","Breakaway Display","Tablet","Android TV","",1144790,"Apple",7.45,"MDI1"
"50fc4350-9027-423a-9fb9-03179bc41c04","video_start","nytimes.com","Runway","Breakaway Display","Connected TV","","",1144721,"Starbucks",7.41,"MDI1"
"50fc4350-9027-423a-9fb9-03179bc41c04","video_start","nytimes.com","Runway","Breakaway Display","Connected TV","","",1144721,"Starbucks",7.41,"MDI1"
"ac0fe5ca-d5f9-47d8-8e40-b52f5ee94c3d","impression","cnn.com","Venti","Runway Premium","Connected TV","","",1144780,"CVS",7.4,"MDI1"
"ac0fe5ca-d5f9-47d8-8e40-b52f5ee94c3d","impression","cnn.com","Venti","Runway Premium","Connected TV","","",1144780,"CVS",7.4,"MDI1"
"ac0fe5ca-d5f9-47d8-8e40-b52f5ee94c3d","impression","cnn.com","Venti","Runway Premium","Connected TV","","",1144780,"CVS",7.4,"MDI1"
"696480d4-6db9-4c4d-a77f-3286b7cb28c5","click","tmz.com","Runway","Mobile Hover","Tablet","Roku","",1144761,"Old Navy",7.64,"MDI1"
"e2fca987-f5db-44e7-b39d-4f7087499409","impression","forbes.com","ABA Display","Mobile Hover","Connected TV","","",1144750,"Target",7.44,"MDI1"
"9701d5fe-e8d2-4d23-86c1-1bb1b9bad899","click","nytimes.com","Venti","Runway Premium","Tablet","","",1144722,"Chick-fil-A",7.42,"MDI1"
"31a843fa-9053-4919-b351-f596b282f82a","impression","tmz.com","Breakaway","CTV Venti Package","Phone","","",1144760,"Nike",7.41,"MDI1"
"6101f647-985f-4d94-afe4-bdabcb30c866","impression","techcrunch.com","Hover","CTV Venti Package","Phone","","",1144673,"Walmart Grocery",7.5,"MDI1"
"e3551fc9-8026-4be9-8269-0e23d683e23c","click","variety.com","Runway","Runway Premium","Computer","","Peacock",1144761,"Old Navy",7.47,"MDI1"
"1580dede-4c30-499c-b20d-6a02eeb224b9","impression","forbes.com","HighRise","Breakaway Display","Tablet","Fire TV","",1144722,"Chick-fil-A",7.45,"MDI1"
"3eda412e-af1c-4803-8c17-9bd5d2521987","video_complete","weather.com","HighRise","Breakaway Display","Phone","","",1144910,"Netflix",7.45,"MDI1"
"3eda412e-af1c-4803-8c17-9bd5d2521987","video_complete","weather.com","HighRise","Breakaway Display","Phone","","",1144910,"Netflix",7.45,"MDI1"
"6a6a6342-6a32-4ee8-8078-74cc509918ba","video_complete","variety.com","Runway","Anchor w Video Package","Phone","","",1144850,"Sephora",7.55,"MDI1"
"e8ca705f-6a99-4c1c-ad77-7d7c7ae12c52","impression","espn.com","Runway","Breakaway Display","Phone","","",1144761,"Old Navy",7.43,"MDI1"
"e8ca705f-6a99-4c1c-ad77-7d7c7ae12c52","impression","espn.com","Runway","Breakaway Display","Phone","","",1144761,"Old Navy",7.43,"MDI1"
"82a69bb3-d395-4124-a600-816e75ae6735","impression","espn.com","Venti","Mobile Hover","Tablet","Samsung TV","",1144720,"McDonalds",7.47,"MDI1"
"da51314e-d142-4f35-b39a-e2b40696cd31","video_start","theverge.com","Runway","Breakaway Display","Connected TV","","",1144790,"Apple",7.53,"MDI1"
"da51314e-d142-4f35-b39a-e2b40696cd31","video_start","theverge.com","Runway","Breakaway Display","Connected TV","","",1144790,"Apple",7.53,"MDI1"
"da51314e-d142-4f35-b39a-e2b40696cd31","video_start","theverge.com","Runway","Breakaway Display","Connected TV","","",1144790,"Apple",7.53,"MDI1"
"6a3889e2-9010-4173-89d1-149b9a4b4245","video_complete","tmz.com","Venti","Middle Banner - Standard","Computer","","Tubi",1144721,"Starbucks",7.53,"MDI1"
"a362d7af-3873-49f3-9bb5-fd408ba4cce2","impression","nytimes.com","Runway","CTV Venti Package","Phone","","Peacock",1144790,"Apple",7.48,"MDI1"
"a362d7af-3873-49f3-9bb5-fd408ba4cce2","impression","nytimes.com","Runway","CTV Venti Package","Phone","","Peacock",1144790,"Apple",7.48,"MDI1"
"a362d7af-3873-49f3-9bb5-fd408ba4cce2","impression","nytimes.com","Runway","CTV Venti Package","Phone","","Peacock",1144790,"Apple",7.48,"MDI1"
"e6d21fc2-376d-4604-899a-14872fdcd6a2","impression","nytimes.com","Breakaway","Middle Banner - Standard","Connected TV","","",1144760,"Nike",7.51,"MDI1"
"e6d21fc2-376d-4604-899a-14872fdcd6a2","impression","nytimes.com","Breakaway","Middle Banner - Standard","Connected TV","","",1144760,"Nike",7.51,"MDI1"
"8fedbd3d-fde5-44a0-a1f9-c6e7d48fb014","video_complete","variety.com","Hover","Anchor w Video Package","Tablet","Samsung TV","Pluto TV",1144750,"Target",7.49,"MDI1"
"8fedbd3d-fde5-44a0-a1f9-c6e7d48fb014","video_complete","variety.com","Hover","Anchor w Video Package","Tablet","Samsung TV","Pluto TV",1144750,"Target",7.49,"MDI1"
"e17e64a1-97db-478a-85af-c2b64e415576","video_complete","espn.com","Hover","CTV Venti Package","Computer","","",1144761,"Old Navy",7.51,"MDI1"
"3952cba5-5a96-4011-88c0-cb21e2817a0c","video_midpoint","techcrunch.com","ABA Display","Mobile Hover","Phone","","",1144780,"CVS",7.45,"MDI1"
"3952cba5-5a96-4011-88c0-cb21e2817a0c","video_midpoint","techcrunch.com","ABA Display","Mobile Hover","Phone","","",1144780,"CVS",7.45,"MDI1"
"066a233e-d070-46c2-9a95-ec4e22a4edf9","impression","variety.com","HighRise","Anchor w Video Package","Phone","","Tubi",1144722,"Chick-fil-A",7.41,"MDI1"
"f50f979a-8866-4f34-9f32-59734ee4e9d5","video_complete","weather.com","Hover","Mobile Hover","Tablet","","",1144780,"CVS",7.46,"MDI1"
"f50f979a-8866-4f34-9f32-59734ee4e9d5","video_complete","weather.com","Hover","Mobile Hover","Tablet","","",1144780,"CVS",7.46,"MDI1"
"5cfff100-01cd-4ca9-b11e-34979f7abd02","impression","tmz.com","Runway","Runway Premium","Phone","","",1144800,"Home Depot",7.39,"MDI1"
"ca783b8a-c2c5-4504-a62f-7f06c3c66a77","video_complete","cnn.com","Runway","Mobile Hover","Connected TV","","",1144910,"Netflix",7.62,"MDI1"
"676e7c20-8c49-49e5-b3bc-7348ae2b2fe7","video_thirdquartile","variety.com","Hover","Runway Premium","Computer","","Fubo TV",1144780,"CVS",7.45,"MDI1"
"e9e00bef-099d-4890-936f-053a71051bca","video_start","weather.com","HighRise","Breakaway Display","Connected TV","","",1144780,"CVS",7.39,"MDI1"
"e9e00bef-099d-4890-936f-053a71051bca","video_start","weather.com","HighRise","Breakaway Display","Connected TV","","",1144780,"CVS",7.39,"MDI1"
"ac8a53e5-6af6-4a35-ad17-7d44aaadc85f","impression","theverge.com","Runway","Mobile Hover","Phone","","",1144760,"Nike",7.41,"MDI1"
"cbd3fb15-5f4b-46a6-8b61-74d6c78b5e3c","video_complete","theverge.com","Hover","Breakaway Display","Connected TV","","",1144910,"Netflix",7.53,"MDI1"
"78832e1f-cb88-47eb-adef-e652e3376118","video_start","usatoday.com","Hover","Anchor w Video Package","Tablet","","",1144722,"Chick-fil-A",7.48,"MDI1"
"78832e1f-cb88-47eb-adef-e652e3376118","video_start","usatoday.com","Hover","Anchor w Video Package","Tablet","","",1144722,"Chick-fil-A",7.48,"MDI1"
"78832e1f-cb88-47eb-adef-e652e3376118","video_start","usatoday.com","Hover","Anchor w Video Package","Tablet","","",1144722,"Chick-fil-A",7.48,"MDI1"
"d39c722a-6801-4b86-a1ff-9189a9cec8e2","video_start","usatoday.com","Runway","Mobile Hover","Phone","","",1144780,"CVS",7.47,"MDI1"
"d39c722a-6801-4b86-a1ff-9189a9cec8e2","video_start","usatoday.com","Runway","Mobile Hover","Phone","","",1144780,"CVS",7.47,"MDI1"
"e3513056-b044-4da1-94f2-77926ecc41a4","video_firstquartile","tmz.com","Venti","Anchor w Video Package","Connected TV","","Pluto TV",1144800,"Home Depot",7.45,"MDI1"
"194b015e-dfef-45a3-b592-7461282dcb0e","video_load","buzzfeed.com","HighRise","Middle Banner - Standard","Tablet","","",1144673,"Walmart Grocery",7.4,"MDI1"
"6e92f44f-4f44-48ec-84b8-40a6171e8a31","video_complete","variety.com","Venti","Middle Banner - Standard","Connected TV","","",1144790,"Apple",7.62,"MDI1"
"6e92f44f-4f44-48ec-84b8-40a6171e8a31","video_complete","variety.com","Venti","Middle Banner - Standard","Connected TV","","",1144790,"Apple",7.62,"MDI1"
"385a31f6-4a95-4e6e-bfc2-2a6475c1a916","click","nytimes.com","Venti","Runway Premium","Connected TV","Samsung TV","",1144673,"Walmart Grocery",7.51,"MDI1"
"e5c3d96f-6f7b-4a54-9fb4-d2e6b3ab8ac5","impression","nytimes.com","HighRise","Breakaway Display","Connected TV","","",1144780,"CVS",7.48,"MDI1"
"b72acedf-c28d-40ec-9a43-6555bb8cb4de","impression","nytimes.com","Breakaway","Anchor w Video Package","Phone","","",1144790,"Apple",7.43,"MDI1"
"b72acedf-c28d-40ec-9a43-6555bb8cb4de","impression","nytimes.com","Breakaway","Anchor w Video Package","Phone","","",1144790,"Apple",7.43,"MDI1"
"68b08bbb-3e1c-41be-ac59-dd4ac2bab914","video_thirdquartile","variety.com","Breakaway","Middle Banner - Standard","Tablet","","",1144722,"Chick-fil-A",7.42,"MDI1"
"88c6db75-057c-4896-8ec1-379fd7a1a9ce","click","buzzfeed.com","HighRise","Mobile Hover","Connected TV","Fire TV","Peacock",1144780,"CVS",7.6,"MDI1"
"9b90076e-c32a-4e44-8e61-c6ca7f3bd493","video_load","usatoday.com","HighRise","Mobile Hover","Phone","","Fubo TV",1144721,"Starbucks",7.49,"MDI1"
"721ce7cd-ea14-4f21-bcb2-25ae499868e3","impression","espn.com","Hover","Mobile Hover","Computer","Roku","Paramount+",1144673,"Walmart Grocery",7.41,"MDI1"
"d224ff79-12e4-4872-bbdb-915b8569741e","video_thirdquartile","tmz.com","HighRise","Breakaway Display","Connected TV","","",1144780,"CVS",7.4,"MDI1"
"d224ff79-12e4-4872-bbdb-915b8569741e","video_thirdquartile","tmz.com","HighRise","Breakaway Display","Connected TV","","",1144780,"CVS",7.4,"MDI1"
"d224ff79-12e4-4872-bbdb-915b8569741e","video_thirdquartile","tmz.com","HighRise","Breakaway Display","Connected TV","","",1144780,"CVS",7.4,"MDI1"
"9f0a08d2-3c2a-4700-aeb1-15a7a4948138","click","theverge.com","Runway","Middle Banner - Standard","Computer","","Pluto TV",1144721,"Starbucks",7.41,"MDI1"
"9f0a08d2-3c2a-4700-aeb1-15a7a4948138","click","theverge.com","Runway","Middle Banner - Standard","Computer","","Pluto TV",1144721,"Starbucks",7.41,"MDI1"
"3f8b2286-8263-4890-9cd0-cc32a695e316","video_complete","techcrunch.com","HighRise","Runway Premium","Tablet","Apple TV","",1144850,"Sephora",7.47,"MDI1"
"1fa1b65d-9ccc-4fd8-a5ee-d8fd37a39868","click","weather.com","Venti","Anchor w Video Package","Phone","","",1144760,"Nike",7.47,"MDI1"
"be4b410b-2269-4ca7-b991-cb543c0a59c5","video_start","buzzfeed.com","Hover","Runway Premium","Connected TV","Apple TV","Tubi",1144800,"Home Depot",7.5,"MDI1"
"be4b410b-2269-4ca7-b991-cb543c0a59c5","video_start","buzzfeed.com","Hover","Runway Premium","Connected TV","Apple TV","Tubi",1144800,"Home Depot",7.5,"MDI1"
"b038ef6a-a21e-48f3-a0d0-77f35ca7e1be","video_midpoint","cnn.com","Venti","Mobile Hover","Tablet","Roku","",1144721,"Starbucks",7.46,"MDI1"
"b038ef6a-a21e-48f3-a0d0-77f35ca7e1be","video_midpoint","cnn.com","Venti","Mobile Hover","Tablet","Roku","",1144721,"Starbucks",7.46,"MDI1"
"5656d322-21cd-4b02-9fae-406308ae1680","video_firstquartile","people.com","HighRise","Runway Premium","Connected TV","","",1144720,"McDonalds",7.39,"MDI1"
"5656d322-21cd-4b02-9fae-406308ae1680","video_firstquartile","people.com","HighRise","Runway Premium","Connected TV","","",1144720,"McDonalds",7.39,"MDI1"
"5656d322-21cd-4b02-9fae-406308ae1680","video_firstquartile","people.com","HighRise","Runway Premium","Connected TV","","",1144720,"McDonalds",7.39,"MDI1"
"5656d322-21cd-4b02-9fae-406308ae1680","video_firstquartile","people.com","HighRise","Runway Premium","Connected TV","","",1144720,"McDonalds",7.39,"MDI1"
"a8753bba-dc06-40f3-a587-60a584a8715f","impression","forbes.com","Hover","Mobile Hover","Computer","","",1144850,"Sephora",7.46,"MDI1"
"a8753bba-dc06-40f3-a587-60a584a8715f","impression","forbes.com","Hover","Mobile Hover","Computer","","",1144850,"Sephora",7.46,"MDI1"
"a8753bba-dc06-40f3-a587-60a584a8715f","impression","forbes.com","Hover","Mobile Hover","Computer","","",1144850,"Sephora",7.46,"MDI1"
"be15379e-6bf2-421b-bfe7-1e389d1a7e32","impression","cnn.com","Breakaway","Breakaway Display","Phone","","Pluto TV",1144760,"Nike",7.5,"MDI1"
"be15379e-6bf2-421b-bfe7-1e389d1a7e32","impression","cnn.com","Breakaway","Breakaway Display","Phone","","Pluto TV",1144760,"Nike",7.5,"MDI1"
"11709049-e8d5-4f46-a3d4-c89f5134e667","video_load","people.com","Hover","Mobile Hover","Tablet","","Tubi",1144760,"Nike",7.44,"MDI1"
"3f58746f-c3e5-4a7e-bc90-c3c7c3f99c05","click","nytimes.com","Venti","Middle Banner - Standard","Computer","","",1144760,"Nike",7.48,"MDI1"
"060a7d5a-f207-4b5e-a85b-42c9fd991594","impression","forbes.com","HighRise","CTV Venti Package","Computer","","",1144750,"Target",7.41,"MDI1"
"060a7d5a-f207-4b5e-a85b-42c9fd991594","impression","forbes.com","HighRise","CTV Venti Package","Computer","","",1144750,"Target",7.41,"MDI1"
"46ddb90a-5195-455a-9703-58ee7f06a85c","video_firstquartile","buzzfeed.com","Breakaway","Mobile Hover","Connected TV","","",1144800,"Home Depot",7.42,"MDI1"
"46ddb90a-5195-455a-9703-58ee7f06a85c","video_firstquartile","buzzfeed.com","Breakaway","Mobile Hover","Connected TV","","",1144800,"Home Depot",7.42,"MDI1"
"4cfbae56-0aa1-4aaf-b036-3f2972ec4118","video_midpoint","nytimes.com","Venti","Runway Premium","Tablet","","",1144673,"Walmart Grocery",7.41,"MDI1"
"67c079e6-eb3d-4ba4-b306-a37f51b926f2","impression","techcrunch.com","Runway","Breakaway Display","Connected TV","","",1144850,"Sephora",7.45,"MDI1"
"67c079e6-eb3d-4ba4-b306-a37f51b926f2","impression","techcrunch.com","Runway","Breakaway Display","Connected TV","","",1144850,"Sephora",7.45,"MDI1"
"7a406411-20cc-4f63-b291-d62164b8b855","impression","usatoday.com","ABA Display","Anchor w Video Package","Connected TV","","Paramount+",1144750,"Target",7.45,"MDI1"
"8b47d2bf-6d65-45fe-8495-1e52c927e6d0","video_firstquartile","usatoday.com","Breakaway","CTV Venti Package","Computer","","",1144800,"Home Depot",7.39,"MDI1"
"a4ba3372-e751-493a-9123-ca4646ed7644","video_midpoint","tmz.com","HighRise","Breakaway Display","Tablet","Apple TV","Tubi",1144750,"Target",7.42,"MDI1"
"02a99ec2-420f-4af4-b06a-011091b0275d","video_thirdquartile","variety.com","Breakaway","CTV Venti Package","Phone","","",1144780,"CVS",7.51,"MDI1"
"02a99ec2-420f-4af4-b06a-011091b0275d","video_thirdquartile","variety.com","Breakaway","CTV Venti Package","Phone","","",1144780,"CVS",7.51,"MDI1"
"356691ad-5461-4353-befc-78d54764489b","video_start","tmz.com","Runway","CTV Venti Package","Connected TV","LG Smart TV","",1144760,"Nike",7.43,"MDI1"
"356691ad-5461-4353-befc-78d54764489b","video_start","tmz.com","Runway","CTV Venti Package","Connected TV","LG Smart TV","",1144760,"Nike",7.43,"MDI1"
"356691ad-5461-4353-befc-78d54764489b","video_start","tmz.com","Runway","CTV Venti Package","Connected TV","LG Smart TV","",1144760,"Nike",7.43,"MDI1"
"3eb1a455-612e-4540-8e35-310546e8bb0e","video_firstquartile","nytimes.com","Venti","CTV Venti Package","Tablet","LG Smart TV","",1144720,"McDonalds",7.44,"MDI1"
"3eb1a455-612e-4540-8e35-310546e8bb0e","video_firstquartile","nytimes.com","Venti","CTV Venti Package","Tablet","LG Smart TV","",1144720,"McDonalds",7.44,"MDI1"
"552cfe10-4b89-4958-a256-4f2a6def89b0","video_complete","weather.com","ABA Display","CTV Venti Package","Connected TV","","",1144850,"Sephora",7.43,"MDI1"
"552cfe10-4b89-4958-a256-4f2a6def89b0","video_complete","weather.com","ABA Display","CTV Venti Package","Connected TV","","",1144850,"Sephora",7.43,"MDI1"
"a27e81f0-5d4b-484e-a291-ab235781fcbe","video_firstquartile","tmz.com","Venti","Middle Banner - Standard","Computer","","",1144721,"Starbucks",7.44,"MDI1"
"a27e81f0-5d4b-484e-a291-ab235781fcbe","video_firstquartile","tmz.com","Venti","Middle Banner - Standard","Computer","","",1144721,"Starbucks",7.44,"MDI1"
"a27e81f0-5d4b-484e-a291-ab235781fcbe","video_firstquartile","tmz.com","Venti","Middle Banner - Standard","Computer","","",1144721,"Starbucks",7.44,"MDI1"
"a27e81f0-5d4b-484e-a291-ab235781fcbe","video_firstquartile","tmz.com","Venti","Middle Banner - Standard","Computer","","",1144721,"Starbucks",7.44,"MDI1"
"567645e5-bcd1-4f00-9a63-cf46df082d5e","impression","tmz.com","Breakaway","Anchor w Video Package","Computer","Apple TV","",1144760,"Nike",7.47,"MDI1"
"567645e5-bcd1-4f00-9a63-cf46df082d5e","impression","tmz.com","Breakaway","Anchor w Video Package","Computer","Apple TV","",1144760,"Nike",7.47,"MDI1"
"24c260ab-496d-44bd-9588-b20b27cf0fb8","video_complete","people.com","Venti","Middle Banner - Standard","Connected TV","Roku","",1144850,"Sephora",7.63,"MDI1"
"5e76b4a3-ff05-41f6-8210-93c4fc48d7d3","impression","theverge.com","Venti","Mobile Hover","Tablet","Apple TV","Peacock",1144780,"CVS",7.5,"MDI1"
"4336083a-f6b3-4e9d-8f3f-240cb9734886","video_complete","theverge.com","Runway","CTV Venti Package","Connected TV","","",1144720,"McDonalds",7.57,"MDI1"
"4336083a-f6b3-4e9d-8f3f-240cb9734886","video_complete","theverge.com","Runway","CTV Venti Package","Connected TV","","",1144720,"McDonalds",7.57,"MDI1"
"6ca24351-1ac4-4f11-a8b8-da5c8e3345e7","video_complete","forbes.com","Breakaway","Runway Premium","Phone","","Pluto TV",1144800,"Home Depot",7.48,"MDI1"
"6ca24351-1ac4-4f11-a8b8-da5c8e3345e7","video_complete","forbes.com","Breakaway","Runway Premium","Phone","","Pluto TV",1144800,"Home Depot",7.48,"MDI1"
"78569ae1-a0de-4d5a-9950-153f2edb31ce","video_start","variety.com","HighRise","Mobile Hover","Connected TV","Android TV","",1144760,"Nike",7.52,"MDI1"
"d27c19c2-c81a-4b24-ac48-ed2edca3c396","video_firstquartile","usatoday.com","HighRise","Mobile Hover","Computer","","",1144760,"Nike",7.42,"MDI1"
"d27c19c2-c81a-4b24-ac48-ed2edca3c396","video_firstquartile","usatoday.com","HighRise","Mobile Hover","Computer","","",1144760,"Nike",7.42,"MDI1"
"933bd104-9239-42a5-9e3d-b8aada3510ee","video_midpoint","techcrunch.com","ABA Display","Anchor w Video Package","Phone","","",1144780,"CVS",7.39,"MDI1"
"933bd104-9239-42a5-9e3d-b8aada3510ee","video_midpoint","techcrunch.com","ABA Display","Anchor w Video Package","Phone","","",1144780,"CVS",7.39,"MDI1"
"5dec4188-a3c9-44a3-b81e-da0992e7062d","impression","usatoday.com","Hover","Mobile Hover","Tablet","","",1144850,"Sephora",7.46,"MDI1"
"b31ccf9e-1b08-4a66-879c-cc20385e7d5a","click","techcrunch.com","Hover","Anchor w Video Package","Connected TV","","",1144722,"Chick-fil-A",7.61,"MDI1"
"259c8422-dc0c-4a74-96de-eed51f022ffc","video_thirdquartile","nytimes.com","ABA Display","Breakaway Display","Computer","","",1144850,"Sephora",7.39,"MDI1"
"709d2c5e-c395-4c5c-a589-4072605d8312","video_load","theverge.com","ABA Display","Breakaway Display","Connected TV","Roku","Paramount+",1144720,"McDonalds",7.46,"MDI1"
"709d2c5e-c395-4c5c-a589-4072605d8312","video_load","theverge.com","ABA Display","Breakaway Display","Connected TV","Roku","Paramount+",1144720,"McDonalds",7.46,"MDI1"
"3298141b-c051-4e56-a08f-bdea4984c9ca","video_complete","theverge.com","HighRise","Runway Premium","Phone","Android TV","Fubo TV",1144761,"Old Navy",7.62,"MDI1"
"3298141b-c051-4e56-a08f-bdea4984c9ca","video_complete","theverge.com","HighRise","Runway Premium","Phone","Android TV","Fubo TV",1144761,"Old Navy",7.62,"MDI1"
"f5cdca5f-0924-4fc2-bd10-9e133539a4fd","impression","variety.com","ABA Display","Mobile Hover","Tablet","Fire TV","",1144761,"Old Navy",7.43,"MDI1"
"f5cdca5f-0924-4fc2-bd10-9e133539a4fd","impression","variety.com","ABA Display","Mobile Hover","Tablet","Fire TV","",1144761,"Old Navy",7.43,"MDI1"
"7964b9d1-0bb7-4bcc-ae32-7313b33f7433","impression","forbes.com","ABA Display","Mobile Hover","Computer","Roku","",1144721,"Starbucks",7.47,"MDI1"
"dd998686-9b37-463a-ae34-8c855ca0a155","video_midpoint","tmz.com","Hover","Mobile Hover","Connected TV","","",1144800,"Home Depot",7.54,"MDI1"
"dd998686-9b37-463a-ae34-8c855ca0a155","video_midpoint","tmz.com","Hover","Mobile Hover","Connected TV","","",1144800,"Home Depot",7.54,"MDI1"
"dd998686-9b37-463a-ae34-8c855ca0a155","video_midpoint","tmz.com","Hover","Mobile Hover","Connected TV","","",1144800,"Home Depot",7.54,"MDI1"
"316b5a67-759c-4f7a-83cf-adb589a0632b","impression","usatoday.com","HighRise","Middle Banner - Standard","Tablet","","",1144761,"Old Navy",7.48,"MDI1"
"96d322e8-5bb8-4ceb-bcc3-32b99177d11c","video_thirdquartile","buzzfeed.com","Hover","Breakaway Display","Tablet","","",1144673,"Walmart Grocery",7.46,"MDI1"
"96d322e8-5bb8-4ceb-bcc3-32b99177d11c","video_thirdquartile","buzzfeed.com","Hover","Breakaway Display","Tablet","","",1144673,"Walmart Grocery",7.46,"MDI1"
