"INDID","HHID","KARGO_USER_ID","ASSIGNED_MATCH_CODE","ASSIGNED_MATCH_LEVEL"
"5e32f535105915c4cc8870e41db36bc8","0ec5bf3caec6708f1b06989e09c1acb8","kg-user-e24ee106bf00510468b2cd08c899e824","MDI1","INDIVIDUAL"
"dd7e5a7be47ba271c93df79c9c5ad24d","be44c20f137b12ede9406b2de882e6f5","kg-user-191cf8ae951c04ce2d5555e922c372a6","MDI1","INDIVIDUAL"
"89e2ac22babb83528221c1f4376ef17d","f53237151bae72b084c4bd5f2b7cfce0","kg-user-2ef0cedfa479eea4ecb7e02dc7843eb5","MDI1","INDIVIDUAL"
"d9f258e27a2075bd71488601b185443e","7179c7cfc66ae347779497152e748d30","kg-user-a0830a45c73bad4fe4131d6506df4cf9","IPA1","HOUSEHOLD"
"a8fbd89b007a2b33d7665fdababf33a1","a53cd9a991471c1ec88cc86b6d096da4","kg-user-6046e6e84ae956aad120e2b48b9cdc09","IPA1","HOUSEHOLD"
"5fd9c3c6c90431c75c6b6ec534ff7477","3ea3ef9110c40493b54ba5ab63c3ceef","kg-user-f7a1ccf8caa2fb26fa02e8418268a625","IPA1","HOUSEHOLD"
"1ad75e0482285b5ab4f605194c701825","8532fae3ce9bd44a44c5c07ef279e77d","kg-user-02a650ed962aada01c0dc0c60f9f8eb7","IPA1","HOUSEHOLD"
"5c1ea6efd4cace0952d9a43028ec861f","3031df92e7ba749ed65bd1b95458c933","kg-user-9c395f4638737c209674428d4b2b448d","MDI1","INDIVIDUAL"
"a7ce52efb8324251b2ae132cbda8014c","98dbca57bca2a88c3da3c274ea94c44a","kg-user-91fb7f92475ba814dd6592cf23750949","IPA1","HOUSEHOLD"
"5486ffaa18c28df13fd046f3648c6e30","f32c819d9318502a1e5768ae6280256b","kg-user-caa5b311efcf8b66bb464f9b5d6f9d51","IPA1","HOUSEHOLD"
"be2a26c4bf4d5fdc08faae7c6171f091","16f71dc3641af507d78b605468efa7f5","kg-user-defdc030a1691cd9ee1dde54aaadad40","IPA1","HOUSEHOLD"
"a5b19ea31a011c7c29baa167d83b9c19","2cb8f68ec715c8825fb9817e150cc067","kg-user-280fe50b63707770c0c9c30c4aff579a","IPA1","HOUSEHOLD"
"b071f2f41211a0e584a2ee4821e0745e","914aefd0037bffba7a24a4edd05864f0","kg-user-746a3657da17dd466e94042a63ba830e","IPA1","HOUSEHOLD"
"72433aa3586cad611b49d8094815f3e0","d89d38e127c93dcbe78decf544535999","kg-user-0b68849d266f977209aa5cc0e3e0ab5b","IPA1","HOUSEHOLD"
"bea0f6ec43e720c52071e303babde4de","87f0195df8e27078ca872ca0ec770a67","kg-user-b1c7954b460d78414738c2ef931160ba","MDI1","INDIVIDUAL"
"8932d17760f0fa20c0ebab2be7799f7c","d7e15bfe309a23f1d49ee9787f3cd7d0","kg-user-6b71bc786f98aa3504888f48897d150a","MDI1","INDIVIDUAL"
"821e6390e1d3d5a11123ab50bd5af14d","7bdb087eb05b17d9f96fa377f3b24697","kg-user-801bc5516437b076771916c855c51e99","IPA1","HOUSEHOLD"
"843aeeb4c5b589dd26c8fad69557f2b6","ae72e343091de0dddff30c21b019c664","kg-user-1a6deb128cb2f1cf22381cc4c71e9924","IPA1","HOUSEHOLD"
"23b883b2e7c35a6ee38a5bf652d698f4","59d7593e89d8034b98a2277866326525","kg-user-751187b7261c483dc640d101b830633a","IPA1","HOUSEHOLD"
"743a2011d7aaf897af3cb94eda37c2dc","6cac909c8887cf3274cec219b6d5bf28","kg-user-2e39ed1c639997e402c771cb07dd1c2d","IPA1","HOUSEHOLD"
"87b494b3466f3ab535c7f60ee8d5165b","5894332d46d13546d199bea9256d1f3d","kg-user-971c00b7892ed8539c3540ace061a545","MDI1","INDIVIDUAL"
"ffb86d2d7e4c8c478dc3ec254460ad20","4746adad29bd6d4cedef88eb57df11a9","kg-user-67f29a1faad1ac0c16d4993d8d9549e4","IPA1","HOUSEHOLD"
"937653478a752ce6e6a8b558f762eb3e","4a5d6eec32bf5a055b9a02be971d0d7d","kg-user-d7f1eaa3a7f7e13a0cd56c23b1ddc1fd","MDI1","INDIVIDUAL"
"450c9ee525091f3c80eebb9afb90e38b","9dba427527ab07b809dfd3a1566a971a","kg-user-1924a158d89d69c745e23ee5a9955d49","IPA1","HOUSEHOLD"
"3bffc411bfaf98686a24c0152a17c412","246aabb53b4f4c4ce3a96113e7a0a4be","kg-user-3cd1998a6e73d6b4113b2016930a2c1f","MDI1","INDIVIDUAL"
"6eaaa49f28c4e80399728e4438cbcd72","a85925753253e56e5c81c5b00b7091e6","kg-user-9184278503294f370070f7065c9d9468","MDI1","INDIVIDUAL"
"7e74c2383bb5c156dc546c642f316f71","ba579cd880cd2da4c6fada92c05420a7","kg-user-8111e78a6ec7c03e5bf0bed0c44872c8","MDI1","INDIVIDUAL"
"6f777a9242e4197e91c0c5fe8007d9f4","789ba968774ed6f639e5eade5630d5a5","kg-user-f7a02431605813eb8412b6bafebdcccf","MDI1","INDIVIDUAL"
"1993b6d585887f41901fdcb3be8bcd49","7a718482892c562a8184f040f39e39ff","kg-user-a930c21cf264bbccb030d2f6a15219e2","IPA1","HOUSEHOLD"
"61b64c90561f09619016b75700324bae","e58bc56d7e9975f49ff7eeb8f29ad1f2","kg-user-03aac0d367546c9be011afc0b8a79079","MDI1","INDIVIDUAL"
"50f87ce08a454935b52fe2c2a391c1a3","b26dd459c759168d18eca79e4b8a8400","kg-user-76009bba9ea1bc9e8d04129dd0df3b19","IPA1","HOUSEHOLD"
"297299cb491b537a692cf7a07550ab98","c60077f2d083586d18d1032e17cf1904","kg-user-f70060634aaa28d45e3422bdb1580c64","MDI1","INDIVIDUAL"
"49f39a6aef60292eb9b61fa2ac87e3c4","25a0fcee36788d0f36ac816de2db5630","kg-user-63f306857ecc11d33b05b14fe0a461b0","MDI1","INDIVIDUAL"
"e0746bd2e89b5d25a0cfb6ed80f17981","f61a745dee8eea539fbb867dae0c5d40","kg-user-533edb25a8e1ffbfbb61b13c017f53d9","IPA1","HOUSEHOLD"
"0e205908f6f6601045e4cdf8dc82f62d","2a7b656ef5011507b48e1ad5d9d71f75","kg-user-dcf25dc4813219ff9c8226c34f8b2a10","MDI1","INDIVIDUAL"
"b1bb2c6521bcb2ce1d1b0f04e00c997c","6a9d4bb7d976a0014a7dcc6270ada61c","kg-user-5a8b0488805c97f66450423c01fb9a35","MDI1","INDIVIDUAL"
"b1b035c18a4f80a620aff1061f91dce8","fa62fc1ab1f226765a5125ce365988ac","kg-user-7ff3b3b957073e99ca5daf5305dadd7c","MDI1","INDIVIDUAL"
"f7072bdad052ca34e7a89a754701e48a","c50b706503a3eb172661476ad70651a9","kg-user-2dd9f71575c55d7d485ae19ded1a4111","IPA1","HOUSEHOLD"
"8495205f0dbcf3ce0e3ea38f24194d3f","e4b637d94005db2f89be92962e3c01c9","kg-user-882f6a91950b31b91fdf152925b76284","IPA1","HOUSEHOLD"
"fce8a5794c6103079443da4ae2dce8b2","7113ecfb98379c5c384fa80bf7ab3f78","kg-user-f7fc61299b92d3f9d9a8747bdd4dd729","IPA1","HOUSEHOLD"
"e4d1ba5d27995d767c8743cc28cba9cd","c36d079b8487b1e9af24d6ce9022f889","kg-user-e066fde558c9908080fb4e7808abcaf0","MDI1","INDIVIDUAL"
"7deaaa76b6b23e7ed16544f58f5b7805","02c0c3f212f7b0b0e2388033d22a1f62","kg-user-debe16858df336f423992af6a9caaf67","IPA1","HOUSEHOLD"
"ef9e2a60662f24d1e6d9a3b4b15a4dc7","cdb1c7fb67f7458495e2ff3a73161f07","kg-user-00513f8caceeaf7497d911abc7aded2d","MDI1","INDIVIDUAL"
"db389d434c656c6e309dd4813b1f89c5","bc9de358f6c5d484c54c0e1d849425cf","kg-user-361df5f9d16cfc4c3c45ab38bd2d9598","IPA1","HOUSEHOLD"
"b2d836178c11e8d63c276861442721fb","3ac4c5c9586d45ddb517ec46be80f673","kg-user-6496a587d8d2af352a4466baa755b44a","MDI1","INDIVIDUAL"
"fa59c613e827345fb6df3aff0b94e1b6","f6de5bafe9250c27ad55f2d5168767a2","kg-user-e1366e36d1bf02af1205b5f92882ce73","IPA1","HOUSEHOLD"
"405d0005991e2cc37d4d1a4fbe3d7c39","3e24a0fdf4f2ada7a1d2a756b1717141","kg-user-6ddabe024a066c34c234018827b341bf","MDI1","INDIVIDUAL"
"5df120bc35042359b870bd83c104327f","26b96ca64f22492e564012deef1bdc63","kg-user-70b4cea919619a056e5eb7de34f54d52","MDI1","INDIVIDUAL"
"c3b49cfd15e11a3bbe6433cf4575de45","478d85fd09cad85aca35fe09ee0472e4","kg-user-a680eb7eec730641047da6a149de447a","IPA1","HOUSEHOLD"
"16e3d57dd5950d0ec7cf1ba5b0c4bb93","a6bab3ec1a839f101f374c8b5c341e12","kg-user-116cef9a22101981158424714988a019","IPA1","HOUSEHOLD"
"28ecd7c786f77fe0f05162f091373445","a4dbad4a85b85bdbaa2221961ec61f41","kg-user-74d0ffc7ec4724f897c61a3b01d34448","MDI1","INDIVIDUAL"
"05ff8b4782f9d283e1f4e41cf98d972d","af6d8ec6ba41c48b74079666dc898ab3","kg-user-7ae2ecd68a96de0fc727863db58fa900","MDI1","INDIVIDUAL"
"a1a1ba2b8c994e70358512d1ac2aa14d","b082096f4c3da192a4a6734abe7d058f","kg-user-3a01bf77bc5a1b0a271b7b1c2bcb6dae","IPA1","HOUSEHOLD"
"f3e6296c31274563db99096e7f8a749f","23d376611b56ef463be544c0f8a00b98","kg-user-a5e4ad1492dd79c3e5fc354989be7e78","MDI1","INDIVIDUAL"
"0f5ee86ae24931e355ad12073a05fb88","c0c1d70200799f0e63dcc4273826dfa0","kg-user-5a4361c069b2907b93711d36c9191ae9","IPA1","HOUSEHOLD"
"67064f0e62519bfa8590417790c306b1","0ed2a6b4d76d195637e39aa70e8a7a2b","kg-user-f7ca5d556ac38f8146e49136d88a724e","IPA1","HOUSEHOLD"
"e469a829e3258ca28ce0009200181148","99b352229feebca33ee76b9e90fdda9a","kg-user-5b0f02865d29667ce44dca71e6a028f0","MDI1","INDIVIDUAL"
"96030a99eca840c42414f74f05c2e3f4","03808a75df5a033e6c087615945e44b7","kg-user-439c3bf8f85bcebea4bcce2d1cd974f8","IPA1","HOUSEHOLD"
"45cacbefd4ba842d531d75970a99a9e1","8a1d6286e83478428c8935cace9b1d7d","kg-user-b0965b0c1b4e0be4df54bdba46be7576","IPA1","HOUSEHOLD"
"ba011ae3e484da966fe0486a9a811801","e6d31438c87df9902529bc3fbe579029","kg-user-ac845caa6475ac044a4f237c123a0671","MDI1","INDIVIDUAL"
"b9154b8bb6d8f60601e7e28ffa9a1eb1","5478e23f8445a8dd50b72521cf7f8815","kg-user-b7157ea0aadad820790e1da7aa9460eb","IPA1","HOUSEHOLD"
"bb1b7804a2365ddd813ebc284de5d4ed","59a8df501bba76f2e10480639d5e37d5","kg-user-c73bc4bb84af0a2af3e3cdedc1edd4ba","MDI1","INDIVIDUAL"
"5fb6133dc274f235df8d70d155cb326b","47c1d4593e018ab6d96e057c844d4168","kg-user-28b42a5afe12ad2f06808cec851da262","MDI1","INDIVIDUAL"
"2831c2823ec795d8a5e73e68989314f8","484b9912c27d3740d60978ade53ba678","kg-user-6f13af13ea4e7e1339070d7d3aae33d3","MDI1","INDIVIDUAL"
"ec00c39ecc8b7f9b595192eccb87ce53","c36c0a79f52f52e5c4255c1b9800435f","kg-user-ec614e7f5b528de8199ae71ae462741a","MDI1","INDIVIDUAL"
"427239e3cf6482b5b815bdd64ec73562","22a6821b07bb90d2cfa955d0ee4cfa4c","kg-user-165ef6bd31fa01e540f6d0ba228ec4ac","IPA1","HOUSEHOLD"
"215af66f94e4270bfaa8743bf905e1d4","9401d01ba89634c6049cea92277ad326","kg-user-caddee5ece228a111c1f499f3f5e1491","MDI1","INDIVIDUAL"
"f32c8644ee7b7539f42b3a1e726071ad","3b5acb8261807e2418bd1974a3a56240","kg-user-3eb091ad30d6ccdd784e7ee827855f9b","MDI1","INDIVIDUAL"
"4bb7e8128eace855e635332d65106c1f","f33378bd4bffb66805ed919b8e46daa7","kg-user-e198005dcc9f16005b45af108b470b20","MDI1","INDIVIDUAL"
"cee358ee71cab1deecca4499ae829e63","52bf01bffb6bdc93d4e813f23bbb9e16","kg-user-7b352ffff2c0c081167d28e9c14e53c8","MDI1","INDIVIDUAL"
"12c692ec8550a13105988d28f35b9565","22462cd96e186883182f1cd8857deb0f","kg-user-8ce50ee91d70d7f27bc03891b4c3c3c6","MDI1","INDIVIDUAL"
"a5ada9010bff19cf1b484bd2467ed346","c2e9ca5dc8939f171dd9cf294400e58a","kg-user-92f15e2d4218c12f72efb237324aedda","MDI1","INDIVIDUAL"
"1722d907152c9ecd51cb15c2a01baacc","d9a1ffaf63ab7b9a2dd56d12a280b08f","kg-user-ad708cb68bf4cd7febd17147e33f20f3","MDI1","INDIVIDUAL"
"fd4b78402f2ac078886e68d2170f4a48","2a67173124e61e37c46f58987fe1fc27","kg-user-31eed4d195a5eb9cb7c1ad539f6b70b1","MDI1","INDIVIDUAL"
"568d4771ae7f00b7a1ac1bec94e8ba15","22f5e9545f0a648f3ea411a09f307e98","kg-user-847599f7f3b5efe9d6b1810c772a54cf","MDI1","INDIVIDUAL"
"13721a6b3b4f60bbc6e063ad9edbc57a","933f72bd8dcd32d502ef96ef0fb87f38","kg-user-371393dce1682c218342e9e8da52af23","MDI1","INDIVIDUAL"
"532ee017658482419832ac2e3edc483c","b0e61e23b98283a23236641f65588e9d","kg-user-57dae0e880dd83793cae28ce2d3717ea","MDI1","INDIVIDUAL"
"b3529ba01c5f65fbad84091823ac0a4e","31559b5815b5e19def53b81b1baae69a","kg-user-852425832117cd7cebe2916fdd79b5ac","IPA1","HOUSEHOLD"
"388795808ad56d135c56217928421995","441cc7bec4c41abe95784c049d97b817","kg-user-2bdd67b23981895d7c54599d3ba21ce8","IPA1","HOUSEHOLD"
"2f6d45b42407f41f68a2aacc82816f3f","4323a1bf3ad8b2f00da6edfc039a7224","kg-user-62b12ccffae9d42cb1de4091ff5a23f6","MDI1","INDIVIDUAL"
"445bb5de2c3be76690820a2f12ca06da","36de8fcd1f0e3fd91b07d975d48184bf","kg-user-6c2b633927eac9d7b73efe4a8a3d9c81","IPA1","HOUSEHOLD"
"ba317e913211a78a6b1804391aa0b4ce","988cd62551eb738c26f387bbefec413e","kg-user-b75fdabbb4519419b1950f3872a281e3","MDI1","INDIVIDUAL"
"dea0d9b76d3567560dcdcae8000217e3","4bb53d79f6d15d80cc1971195a81ca65","kg-user-e3ef6e417049b72d8be8cf575a713335","MDI1","INDIVIDUAL"
"69aad60013d0f8aa997634c374d92c35","996dca170afef549f0bf35e980709a56","kg-user-723bd2d57d559e1f5b1c4f5bb2cbbb52","MDI1","INDIVIDUAL"
"511a0ca8b5d2e795fe2c4d11862c5782","a25ee2f6f0ba4d7fd376caaac82a4867","kg-user-a9cfb17998eb02f1a94ed2f73fac707d","IPA1","HOUSEHOLD"
"72d66223cf9079cb5601a67f98ffc0e0","db6cab2f94692753dfd4b64e71cfd80b","kg-user-90995d223a1e5fb5a1869fa9a25e30e0","IPA1","HOUSEHOLD"
"73ee3716738c52ba3545d18cc132cdb6","878dcda31512f8459fbd2e68532138b2","kg-user-0201309a60351c4380a634c28b321f55","MDI1","INDIVIDUAL"
"95b0970cbc6a089057f66c3f0fe5f612","6e2d7b6b3b2ccfb8ef2438d438cdfe12","kg-user-2c0d351a92f246a038b270010c2a7d81","IPA1","HOUSEHOLD"
"3d9c30932303b2dbac20dfca04f8d320","4750b570997f54c8d1398d1c472bfeda","kg-user-a483aaf6683aa68e85fecb3f187af43a","MDI1","INDIVIDUAL"
"acdeaa2d9ea269c078fb3f97c989c9f9","8b311db368076d1f4e310a4d8f8ee9f3","kg-user-4c0691b4758b23f7c4657da1de9950ae","MDI1","INDIVIDUAL"
"603176927b4829c0cf3362bd438d6429","681dcae97ca9a0c9004d8594f51ee43b","kg-user-5f0a57d92d87748fe4a0ada327197729","IPA1","HOUSEHOLD"
"da9aef928e708e692a0e05fa0ccd0c2e","fed1947c0053ef296f98d6d764c6f46f","kg-user-cac9c0da2aff8f98270c5cab539152f4","IPA1","HOUSEHOLD"
"93c5b29554293990df06771db393ad8a","2a08599eb0b3fd649e7b685e2aad5721","kg-user-7182f5be72b19339420a0c7ac31af4e1","MDI1","INDIVIDUAL"
"d1756dc31d8f5a0afc0fba068d9de8bd","220a719f7803a5cf3cae563c6effb8a7","kg-user-f4b64d5c67888537331f5a7a9600f3e2","IPA1","HOUSEHOLD"
"5a0e75364f6afa738dfef7c20f1bd551","e0a0024fc9970099dd433494920b3ae7","kg-user-718561f56a9a834390294c08f7c92c30","MDI1","INDIVIDUAL"
"296b263cf67247b24ca260bd2b8d978c","2275150b06ee24b3b96a009ccc4aceac","kg-user-4bc2d7fd91eb3bf87b3a946c14baab4f","IPA1","HOUSEHOLD"
"c05ed66f2cf5a5ed0c7f6d6c173b3994","ccfaa601a0a7d5966797f86cdaea8c70","kg-user-2f24486becbc8923b606f6337aad6698","MDI1","INDIVIDUAL"
"8de496b83a311dfe1efd8748dc2a7e5f","80304a5274a71a52b2cb2604925fae2e","kg-user-0487519ce07999960302c4d34e8d8708","MDI1","INDIVIDUAL"
"3c0aa261d8c57046f4ec959d646f1928","2e961c03d4ee2553cd436ebb61ef33b6","kg-user-3ffa6027c93865cfb92664353dd499b1","MDI1","INDIVIDUAL"
"08ddd58839a3c619897f9151b578bdb0","243aee317b82aeb6cd78c7bdbc618f5b","kg-user-63f3fb966eadea9e19a22ed92da6e8fa","MDI1","INDIVIDUAL"
"f45e1052dea0300e073d157e5572ef4b","e5063d5d0bb84a09c0a4f3705f6e5ac1","kg-user-7b0dc3a0b49f4eb408c89beef3f83531","IPA1","HOUSEHOLD"
"4a3570e94594982d25eb6c174746c4c9","b740c56eecf967004e98f2e96f4c62d4","kg-user-6a9055486be19a855fa66eaf2db18e92","IPA1","HOUSEHOLD"
"c5be3b47c68e27c6018f879d08a7f7e4","242c785f48bcbbd2d3126b06aa5c0eca","kg-user-3d79a1234f8e9ad7fcb5d892925b330c","MDI1","INDIVIDUAL"
"1016d0f1536b5d20f9476b0a2a223bbd","c361237ee773c385d924f4f134824cda","kg-user-15e77f7c8513dde60a6956787c05eb41","MDI1","INDIVIDUAL"
"00c18b004394c5ce40873c3aba8b73c1","a79231f9d0c3aa891e015662340bbb1f","kg-user-f13e533b53e218307b52b941573b3ce3","MDI1","INDIVIDUAL"
"65110eba80b08d0bd0e781da6344bb4a","5b705167bdd0fcf2708ea01cedd914b9","kg-user-9a2e06131cbda53c5091f56f37a4ec7a","IPA1","HOUSEHOLD"
"bbc8987d822b51bf131c220e3a0e49ab","952c1b44efe31cd677c7eef1f174904a","kg-user-b1af01c775718126e3adbebc7fb6aab4","IPA1","HOUSEHOLD"
"cd94601de5eecbf862f0428d575b4ba8","316f963918276e41fde7530edda77e73","kg-user-7ed15668c4dbb4bb56de1e46bdf92eb8","IPA1","HOUSEHOLD"
"b224e00e83d57ea29edffbd7151c848a","008c63d79e38ebb0b722a204b8dbbbd5","kg-user-424fc37f1a1844269c0ecac081f00c85","MDI1","INDIVIDUAL"
"8a52e43dcede4fbaaf6628910612345c","ad54d622815bc410c68708d15c2dab74","kg-user-56d3123afcd605b77c7d753471f0a31c","IPA1","HOUSEHOLD"
"844cd1601981f6abe5b2704354741f76","ce3c7d44051b46b40c32729f76b29c10","kg-user-465544cbb72f7e807ffe408e1e60ab44","MDI1","INDIVIDUAL"
"10b1988dc495bd62245395534c5a2502","e8fb7db1a28033c9976de5274287d6bc","kg-user-f63dea5a2c312dc8c41b0088d2c9ab87","MDI1","INDIVIDUAL"
"e35a3ddd60aadcc54710f13989dbb032","215d9b4a9fd07fb6670e7a08dc23e1a0","kg-user-ac638c64a3af469633b331e5f117246e","MDI1","INDIVIDUAL"
"29b0f85b3e6eed21c0538f2c228d41fd","e7d5f659e5d2d21958656911d97b7447","kg-user-8d1e067818eb2a29c37b8834ddeb8653","IPA1","HOUSEHOLD"
"8383d8283b6152e5d77b1ea6743645d4","905e9eb65d0365c4868f31990e9b2e38","kg-user-ed58af9ddd1be343f956e6b5eab3808a","MDI1","INDIVIDUAL"
"a9b7f3fa6b1ad6e2ef35959f769aec22","b79a85121205c60ed99ea5846f6177a5","kg-user-ccdf5f07fccbcdba705dcf86762957b0","MDI1","INDIVIDUAL"
"066738e17e181590546586d0ad3a1ec7","ad8716280e427d3b62b4a4fb520eadc2","kg-user-945bfbd62ca5d1ef150c4c27bace8ea9","IPA1","HOUSEHOLD"
"09f94128f8db7bbed15861c2811295ce","bceaf6c72deb2d5f72c265d0485a3731","kg-user-f563ad900765c54dc23eebfaf0ee1bec","MDI1","INDIVIDUAL"
"2e02e09b0bd9b6af4e47805bbe3411a5","380059c82785fe4af82a254ce866f18a","kg-user-ecedeec71b4a5c4eb65b85716d136f0f","IPA1","HOUSEHOLD"
"3c6f57c0f535c8c1ea775c176509861c","4492f8ce0dcde37c81fc1dc65a399a78","kg-user-fd7df33712a900da8ccb4103acf003d9","IPA1","HOUSEHOLD"
"53c1adc7931c5635ea0a314e99af316b","1293db7c2646858edb4289b44bbe0f66","kg-user-dd6d8310ee846e480e52ad0e4539f7e3","MDI1","INDIVIDUAL"
"c8dc7047371bff56d86a1db66238c6f0","f0fce0cbee900620c9a0b68aa97b0bfa","kg-user-d1e60f90a78e0fc1f4cbafc6fe8417bf","IPA1","HOUSEHOLD"
"167775138f3439d8be4595c199620b59","8adbd358f2372419f1211addbad6a09d","kg-user-0c80db2997d50ee0f8baf370f098dc56","IPA1","HOUSEHOLD"
"c4d566e46ddd10c9cb380398df5e8961","2466223090e75a9d2d1b9af80fd20e60","kg-user-f07d3d354689c88926a2cd6a4d498c7c","MDI1","INDIVIDUAL"
"cef279d1cab7e86ba602049fed092525","0e1b9e44b370f8c10170a3b6e4926773","kg-user-5175ce685a51945fe6599adc933c84bd","IPA1","HOUSEHOLD"
"e73a9123f155ea55c00c3866b88c1e6a","87fac1002bbe8a6fa105f9125d4937f5","kg-user-261c2d7b7aed11ff8286a2a7e40efb8b","IPA1","HOUSEHOLD"
"95f2ed62b753619084ab375ff0071afb","121923b437f3ff2c5d94d406f1937aad","kg-user-21bbaa2a1fcfa90f6999411a5da4d97e","MDI1","INDIVIDUAL"
"9864ab974f2dc65601882568986cd082","352cd6c78e548f8608cfdc87cc15e835","kg-user-7bb6bbca721e7f14684cea1a7121d2f6","IPA1","HOUSEHOLD"
"b7bacb092278c103e64c52b23f39c8cd","3d93746018b50fa5b560f3f0a87bed0b","kg-user-2b8b4a109d8935b2a669e40d6b0566aa","MDI1","INDIVIDUAL"
"1533364911e43cf50e7fb202ff948cf0","93048b7bd53a1b3c24916e611ac7b90f","kg-user-ac76e88ab15cf70e480beb764961dd7c","IPA1","HOUSEHOLD"
"d45c63e121a5d9294cdfa0fc640bd413","0697c2f9a90012d5072b80fdb43b3d16","kg-user-021881cc9df02c6a1ad90036f8cb00eb","MDI1","INDIVIDUAL"
"1c2025119ae2ac3ab80f439eb5422b96","d1cbc121f2347507f0b6aa869d051e35","kg-user-f7dac0d5a0749a2c7084de8877f346df","IPA1","HOUSEHOLD"
"a431f07ae846220cc3c4af28080ecaf4","5dde7770140b5b1cea3881d8f781f1c2","kg-user-97a00c6380cffb260550b77479e8085d","IPA1","HOUSEHOLD"
"b2a661c6e63f39ccb67347f858f0ca26","bb7ea60d4bd6535ad84f8922a56fc9e0","kg-user-5e264a566a9fb8264ba457c5615fda69","MDI1","INDIVIDUAL"
"f00c732956f708ae7651aa304b9a5043","2b4cc0388e048ecc223931145b51dadd","kg-user-6bca814132f64d65efff41214f62961a","MDI1","INDIVIDUAL"
"fbce8c35ae768651ade7747aaf4b9a3e","084ca78dce999db81d0b05ff346adf6f","kg-user-82a3f89695191c05c25a7313f4e1fc0d","IPA1","HOUSEHOLD"
"f65f5f7a0b3d6ad576c648973d627438","c63eba8491d2107ba6a8ae50bd35465e","kg-user-26144261f1a4092f7133beb79dfcd40d","IPA1","HOUSEHOLD"
"db06f0ee82e30418c3720c8f7027f89f","30272ad9c66c12d0119a05fa9858e777","kg-user-1a38b81fdfb04723d2d19115964e24e1","IPA1","HOUSEHOLD"
"44e58471d1b49d9f98cf55c8fc27d9d6","f37db6500476e068f4024f8ebfea8112","kg-user-f310fceb921e3ebad2a045b628a5b5d0","IPA1","HOUSEHOLD"
"2cd68ab08a1031731dd14da883fba544","2b03de1511513fb0e1fe2182e738ff20","kg-user-bcd3f1d27d2c0255ae2ed5fc0aa5f324","MDI1","INDIVIDUAL"
"88400fe710c00166bd7996ca1543087d","e6924c33e618cfdec0d0c2017692e5a1","kg-user-651db4502cfdae627a3b3cc282be768a","IPA1","HOUSEHOLD"
"3105670b7a7f0db95a06272a671f25d3","528a6745b64cd5e34491ca77c48ed2d2","kg-user-41a1cf683c4d042c04b69ac525b66e51","MDI1","INDIVIDUAL"
"88732fd5f3634b6f3b7b8e4db707b1f5","cf74f12298506db9c1af5baa5b8f1088","kg-user-c9471777e226e8af0e4757e45a0b7972","IPA1","HOUSEHOLD"
"895ad062da54d4d791939376263be66f","851f5b77b3838beb33b6e09fc83d2b00","kg-user-2b31df95b6c66fd00c580b7a4d452f7f","IPA1","HOUSEHOLD"
"83393e5683ebd09fdd01666615f647ec","35c0af01cb147cd5b8ccbfe9b74289f3","kg-user-8ce28e603f40dec2dc09ea978debb186","IPA1","HOUSEHOLD"
"539f6b758e0b1a01e2cf9278d280c11d","0ae0d1afc5962b55e149d7e4a7d34083","kg-user-281a5038c8295c8d22e96aa8627b3225","MDI1","INDIVIDUAL"
"9d95e442ec7215d5586333c9b755f5ea","2fe99f14cbf55838f5cc602d4f6d93ca","kg-user-3af2a6521afa97f46f60440ed817361f","IPA1","HOUSEHOLD"
"af91f5e089fd5e6ad8d8618099a0c3fc","ac5f78cb3a3e61cf2d319d05d26a1872","kg-user-8209c028c907f01d10e27ce80be0478f","MDI1","INDIVIDUAL"
"0ad38b6d7444ff844d712cfdbb8e9462","8a2769b004205f328f6cfca49b0d25df","kg-user-11b63a7477c61f7ee48afb02a1fef486","MDI1","INDIVIDUAL"
"c92b2a82eaee2657d4a5585325d6709c","10835f9d99135581e07eb48cda81a949","kg-user-be9c1dc586fd32fda042f94a52589c75","IPA1","HOUSEHOLD"
"79f7fa33ed193115e2518b612abf381e","698c518362aa4e378f8968f8894d838e","kg-user-69a176b40e41e443bf49cb70c4d9003a","MDI1","INDIVIDUAL"
"7c854a0aa8a85f262ba3bff21e905f01","042d8f1f41f206fc06159969a744382c","kg-user-7465489e90a187aa8bb99f1c9dcce647","IPA1","HOUSEHOLD"
"ad825ec2c0b5cae39ce7056643868e0c","ecd6bd4083c5f8fec5cfa96547eb6a70","kg-user-d7a658a59655d3f8ec9ae521a5618077","IPA1","HOUSEHOLD"
"58efb8349acccf126c34a1cf4f381244","80605594b4eafc08739ced2477e4a02c","kg-user-5b12b53975d04831b2992f08d814ca5d","MDI1","INDIVIDUAL"
"e658aa9dd9f500d5e8dd6c7a841ec19e","987f0c7a1461ec77f1505ceb3061ed99","kg-user-8cfa58206e90bf96633235ae8860f099","MDI1","INDIVIDUAL"
"d5c2fb1ed4376383d090902cafe1d71a","f52cb70810e32d78289b01ad63ca0c91","kg-user-d8240cec21a02260024c82679400f856","MDI1","INDIVIDUAL"
"dfc9af45171a6992ebaea136f9c2d7ec","963f609695efc14fbb01979c91695281","kg-user-384906c9ddd76e0286700f069bba69b2","IPA1","HOUSEHOLD"
