"INDID","HHID","PUBMATIC_USER_ID","ASSIGNED_MATCH_CODE","ASSIGNED_MATCH_LEVEL"
"d40b8b9e8870b829c489a113ef30aea5","c885e1c65ec4adb7355775f4f031799f","pm-user-bac26cc73090ee7fe9cb743fefb18ef4","IPA1","HOUSEHOLD"
"4ca2c6ae6f809203a2b19fe7f1ff8948","49b9ba609e36b2994b6036a2a23e3b38","pm-user-3703a2cce895659f749cf8957e1887d5","IPA1","HOUSEHOLD"
"06373b8df7e297b0d00521cca74c10c7","6c3d1c0b20e2a26b6de78207a04f9e74","pm-user-fc325aed68e754611ac797f1e1e4aaa6","HEM1","INDIVIDUAL"
"6736bfd7bef6934202d1a56380cc8d30","38b4af45984ce843e669c870b4a3fe31","pm-user-a31bc05e552f91e8e19b0dbb0b114c6e","IPA1","HOUSEHOLD"
"523be45de2df4c68d126355226893d41","b96e3117e33c79a995be087f63dc9e0f","pm-user-c08de5503c081d6af9d2eb2d22f86468","IPA1","HOUSEHOLD"
"3ec68752d3f3b10acabacc8cf3cea16b","a87d2351271dde40553c45acb8c59dd9","pm-user-57392b44d1fa35390c417a0cf731616f","HEM1","INDIVIDUAL"
"e439405dca2b0027921515ec11aa1497","55477d0056f95ca672952a3e40fcc4b6","pm-user-ef76acabc0363bd3bb88fd1fa91a51aa","IPA1","HOUSEHOLD"
"dfdc5f2145731e7b0ee76b994d35a29c","711a83a5a577a13cbc874de7da5574d0","pm-user-879b0b71d0a710db32370f4ec8777b4a","HEM1","INDIVIDUAL"
"536871297734e685df41769db6f0ad0c","5e44848ff68483824675c1c0fb06d774","pm-user-c0b4f5bd0ee44be106fe2674a7e28fe9","HEM1","INDIVIDUAL"
"aebc8415d89a39a5b2ba6428ba8bde15","45d9ffbb20a2a70d4c50cb4d54c516e7","pm-user-13957dededf494c3ff46a847667c7d15","IPA1","HOUSEHOLD"
"75224625f91b35b3d97e38034c988386","3b933d3d5d4726b4460cf952a771b5d8","pm-user-ab65faa90b585c1a0e8490f5157dc796","MDI1","INDIVIDUAL"
"dba041b20f769a5a0e9a75bfd4568e1e","7dd22779578fafc66629011d1cabc46a","pm-user-72355a6ec0a8735f0247fed02c02b2e0","HEM1","INDIVIDUAL"
"4d908faa8b364ff30604c19234605ab5","94cb41418d09aa6967101e96625d0b32","pm-user-59d7a95aedef22ac8cfcc04113af7aa3","HEM1","INDIVIDUAL"
"e7a9648afdb32ba723d8003ee883a520","24ac6a8640dda718234b4d4bdfbe6dd3","pm-user-64d612db20c7e21caa9c38423caa2be7","HEM1","INDIVIDUAL"
"36382d429de8a9e83b41ec8dc96d3093","8e25a10c847bbf6bbf5e4dd139e849f5","pm-user-6df8f73c5774b8d66d058a5d478cd053","MDI1","INDIVIDUAL"
"2e7b97413ab31d9d72de406f1f2e8ef4","86f94635d745ae5d3bc6d453bf057df8","pm-user-72fcc709e437d207e3a71a383f51b651","MDI1","INDIVIDUAL"
"14a78bc4166af6dd5f4f4ee5b4446fe4","7eb4d850ed2e5391a973cec43ab5e167","pm-user-aca35f24cb6eb4f6b49dab40d312df1b","HEM1","INDIVIDUAL"
"c79dab148ea6c8591e63d81ef8edfd14","0c2f0421cc60250000e49b63076457ff","pm-user-feeecc0362a221b7fb809593d4b1a1fd","IPA1","HOUSEHOLD"
"ba79d4b43d3a6e08278049907be947f9","76b2cf4ff0f9792ba92f259462acbc36","pm-user-0de16dc7922f62d578690143c6c52114","MDI1","INDIVIDUAL"
"b4d3b3bba224594451f99f88e8e5bad1","7c604bdafbe08927d06c6bc6e0e80907","pm-user-130dcd0ce7045e64618c3f00aa04b7a9","MDI1","INDIVIDUAL"
"7ec1e17f63e23928ee1005103b430947","4b887bce820ab22c1b086fae311b731c","pm-user-4f6931f9c194f4d88d2a9ddc503f8b06","MDI1","INDIVIDUAL"
"e072cd840e39be496d7a7dbd7788ab87","0fa529b104f3ebf61258dfcd04649598","pm-user-786bc6484ca5148ad886ea4151b3eec4","MDI1","INDIVIDUAL"
"61a88c144af9c772b4518f3c2c2fff29","ea510a31cc8b52c575f556def6f1d6d0","pm-user-dd5cd8d98bbd6d21f7e13965aed389f3","HEM1","INDIVIDUAL"
"be08b7b9844285092af6dc3a60755300","d17706ceb12bf09490f2381117e4dd39","pm-user-1b3a242a50858704388b2279d11bbfdb","MDI1","INDIVIDUAL"
"005202a57b5f7cedad637c9bcae3632b","9679133595bdd3652bf075d38228af95","pm-user-f0267d4d6ab39884503a7e7d69b02af3","HEM1","INDIVIDUAL"
"33ef71ffb700d0adb1507c84f3307c4b","4b61fad5d11526ba478cf2e466eb5fbe","pm-user-e35f77c58871eeaa9ecb8409b0b68ff7","HEM1","INDIVIDUAL"
"86616ed97df3eb6b96370814c9da3ff6","2495371677a772a12910d09fb9351079","pm-user-467340f0237c3c661a9ae04f6734e9eb","MDI1","INDIVIDUAL"
"1004806961558dcb2b0cd5c0394ce5e3","3585a2ce851a1e78869e3154691baf39","pm-user-5885056796a6a4d6770474b766ce96ab","MDI1","INDIVIDUAL"
"7fc65b96b4688ae476223e2828bab2f6","7d5feede4c826a876313b54651aaccd5","pm-user-2edf37f88b76f5c12cde008702f7314d","IPA1","HOUSEHOLD"
"bfc79048f6699c9113d6668ca0ac47e7","c51af2a168f662d9a3d439e07cef7423","pm-user-dc95ebef508937d1ef81a0ba1d63868a","IPA1","HOUSEHOLD"
"03fdded31e0b21414533d57ca2d1ef45","c61b8af217b1e3246904ae17970c6d04","pm-user-a5f7d885f6048a1e2f1a45a04a30a37a","IPA1","HOUSEHOLD"
"ca91c36cef2ff534e4ffc0d34747d730","bf5f3a51433f56df97d2e82f145c9d4c","pm-user-a6aee74e406d9fda412759986161a129","IPA1","HOUSEHOLD"
"5e79134d45974256254797250cc1bcfb","fe8845c2eb2a978e0936c2019f362c02","pm-user-ee489a3d9cfec43c4c68016af00d5e27","HEM1","INDIVIDUAL"
"bb476bbad207d857fea4ecfbcf2ec19c","90fa520b19fff684e9cb1618e51f4637","pm-user-93ddc4acbaa393e237f2288ee68c1454","HEM1","INDIVIDUAL"
"8eb0494daf1748a490a45058b109e8f2","f847c7d93fad5b0eb1b89c7a57d37cba","pm-user-be66ce39fda7abedd71fb1d1897c4898","IPA1","HOUSEHOLD"
"1064701597b49cae8a92bb5cd453aa5d","28e18dabc5020c895119f6aad0c46137","pm-user-498f818569d7cac543d4bb7ba4390cd0","HEM1","INDIVIDUAL"
"764039418da6f1b7772142e1d44fbfca","77c1319f7683eda9e2342f820bc0f53e","pm-user-a564d41c7d25357fbe1f4b44182d2d52","HEM1","INDIVIDUAL"
"db84b4f7270d07c73627ee674f37e966","6c00b8bd5d3f6479b229e366c63ca139","pm-user-631a57a94d193c00b749f0487c13ea19","HEM1","INDIVIDUAL"
"7f71256b8d7139f7203c2f928a254afd","a40fa4f4fdfff88c3c54d7116d1aa5ce","pm-user-030b4ba023fcb6cc4c3db61d70126485","MDI1","INDIVIDUAL"
"34c333ace28ce346c9d287a47d3abd5f","6f50610d3ddc4432c1cafd1e4c9d197b","pm-user-809401d4b292a02ba05cb1fb2426f899","HEM1","INDIVIDUAL"
"5dd0461548e1a61eb9f991bb5e65236e","13cd550d474089e7463439ae432385fd","pm-user-96eaf119295d2968562f623cf3f86d26","IPA1","HOUSEHOLD"
"7520fd47d3a3e12bef228eaaff553172","43c3ca069a49fa94f6a083841d1718e6","pm-user-191e23e0a2dd02db16736286f654ea88","IPA1","HOUSEHOLD"
"df56f27865d3c0ba05aa4b8cee82de09","7ef56ba154563073ef26d956610316e7","pm-user-f77a49682452b156938e29813220c0c8","MDI1","INDIVIDUAL"
"da9e182d2978dccb49d9954d2f3e8b91","b29111c52f533ca6731b11838c9d6bb1","pm-user-a645649cb7fbfbd08ce390d296bd5f64","HEM1","INDIVIDUAL"
"3b87971f5e6a03365e915edb8183bc15","4d20c30841514af95b140bace140ebc9","pm-user-8f4ecf5a78c37514e8aa115784770da1","HEM1","INDIVIDUAL"
"fde852a05615ac861e345b6ec9a0b741","32d6302281d69b454f7593f1e800badb","pm-user-1cfbccd97dd29131b515484d4e30c681","IPA1","HOUSEHOLD"
"928070bb07cffcbda87539a5fced86e5","be1f25187f8d9a1e2802f095bb21bb9f","pm-user-dfd5e4685230a366e59f3dcf51191123","HEM1","INDIVIDUAL"
"e5f37b6c8af664bd4965680d4a688e73","1ce02abbce8b01b0073c44dd6ed69405","pm-user-a96ae0701663edddc51629fd2c22872e","IPA1","HOUSEHOLD"
"9990734a4e2ab5eb49f98bdcc20c7977","ea7b70116211daa7730b8e298d686f14","pm-user-62da4a7791365dd3888ee260d8f6a6c9","HEM1","INDIVIDUAL"
"b4f372792158c6269a642d09f685f5ae","10b115e45e416ea24439035d0fd025b7","pm-user-790f2ba87a6446b3f9ea1d06f5b1edea","HEM1","INDIVIDUAL"
"333a6affbc2386db8236a1957f73f612","51f360043791b16406c616706d13b8d2","pm-user-d451953c348dc57768963087e1f15f19","MDI1","INDIVIDUAL"
"a6ad6ee8cfe348d86c474776eba22ae8","943cbf84a24f554fb0351af8214f1019","pm-user-1ba707c1bb9a6ee9a00244c302d3aa75","HEM1","INDIVIDUAL"
"3d281af88d2fcc6f6cbe2de83684776b","b165eb15f4917bed8180b763425ef8f4","pm-user-0d734fe8b1798929ce4b4f7be285bc51","HEM1","INDIVIDUAL"
"4116043cd17227068ff35154b5da8568","c04c2b1b9ba6f83cb94e216745c39be2","pm-user-42cbcceba7827f38950ea3b365e87e2f","IPA1","HOUSEHOLD"
"bad7fa9e3502678dbda358118f50fdac","3a68b07c3991bbfeb9d4c22f307e717d","pm-user-65f53fd3d1c7fcb777dbaac89351a999","HEM1","INDIVIDUAL"
"3aad17c7fec8dd86b6c33d4b4d7085ba","3b2814a9040054bda773fc63b5cdc37c","pm-user-bfff6b1f4b80e18785ff814c06f0ff8f","IPA1","HOUSEHOLD"
"bece6d3b6762cc191380ad4fbd8a2b55","d120976ae115f73268eba48433797e55","pm-user-f8b8552e5f2a6e590e17009a54da779d","IPA1","HOUSEHOLD"
"a1fcd9f288a3a24f551a46e186ae5465","78e126f7762a0f985cc7292cbd7f586f","pm-user-75e2012836aaf8a1f377c83d417f1e8f","HEM1","INDIVIDUAL"
"e06402de42aa2fc4f308d85ebac83d5b","7f1d6a0a46e13e10ac04bfee81f2abbc","pm-user-9deeaf0dbab89879d40543b486d69f55","HEM1","INDIVIDUAL"
"25cf181e74106eb7735c8add26417f93","6dc0ccdd9e194732f7ac44a09389feb4","pm-user-93af739c51dac087682f364ccbbb648e","HEM1","INDIVIDUAL"
"7e22919ff2dd9ecf7868d8237146ce0c","ee747a67438360de6d892b0e99d7cfd6","pm-user-a969f0f6eafd89d472e791523593f0d9","HEM1","INDIVIDUAL"
"bf49c4bf15cb82a8c17eb90d06d6bea9","f66e9c173909a743fdfec784841d67a5","pm-user-b126531ad961e4b87be0abeffe802f21","MDI1","INDIVIDUAL"
"b9a7fbff564b92dce9d0d76c91e94510","50c35dcb31aaca1c18a5a3a0bd8f7803","pm-user-fa5a6edf2ded06f5da5cf0f465f7201c","IPA1","HOUSEHOLD"
"082f806ad6f8886af5e358eb93758385","e3928df4095c588d8df13fb12b921d67","pm-user-bf9134b595ec7ff0cfb844d8c28ccd1d","HEM1","INDIVIDUAL"
"06d4197447e051dc0b7a9dbf7ed09173","e9e270c3296e2063b99da46764dbd5b0","pm-user-7cee98662934db2d0dfff7e02da10f57","HEM1","INDIVIDUAL"
"79e8ebcd5056be589b24ab52fda8ce6d","b8aaba7933e7bac0764de73e4d51a96f","pm-user-768e037a3a908d68aa57c75c397099f2","HEM1","INDIVIDUAL"
"aaca4c0573833f1606b410dfcc0d8679","f71b2cf30b8f56272c3292ed2e70cc24","pm-user-da57bf9255a91b6864fcddd4afe5f58f","MDI1","INDIVIDUAL"
"4cae6c495d63714c2d0c18c8b65155ba","1fb08d222cb09ee7055a9266cc8dcc95","pm-user-6ebcaca026260b8750fcef20bfbe029a","HEM1","INDIVIDUAL"
"07024fbc58c5e6f5d268b24468bab9c4","e781450d966f2a745ee82bcb663d512e","pm-user-4de135085efc8a3a86d65c18d0250319","HEM1","INDIVIDUAL"
"3fe86e5fea4413424ed209265661be7b","2ea1081a425bcbce2c7cca8a6ee80e28","pm-user-fcde0740023195010d933c7e56c71f75","HEM1","INDIVIDUAL"
"b747e4cda560737fa0bd6eda32b1c2bc","52da1a3dcccfadd33e4241c5fc57c545","pm-user-36b3cae9e238bfd53f61dcb9e0fe6642","HEM1","INDIVIDUAL"
"4ef94de581f62c577ec07150862bfbea","90f12162b64bd7577017140737440504","pm-user-8591a16a5a712fc42ac3ea378b156d58","IPA1","HOUSEHOLD"
"14fe2318fc6ec30930cf0a1ed62760ae","1b2c94cec0e3582f4f39781956fc2c24","pm-user-7e6232ddbc24ff6d05645eead2b502ce","MDI1","INDIVIDUAL"
"4f8839394b6e7784bbb69b2ae26e13ea","a0f1fb6a6b3d48afc81d0b5a57000051","pm-user-f424c3aac2979e29191f4ee8c0a02c11","HEM1","INDIVIDUAL"
"fc14f9d8e76f6e9dbf6595f2bba7255f","31f0da22eb3ea386f6e2613360218289","pm-user-e26d0bb396b45db2fb764abb18b4e2be","HEM1","INDIVIDUAL"
"12f4529e7e39c05bf2accb72d85045d3","92406d3bb1f07db03aa6661bfc7ce274","pm-user-f7e12c5464d86d6ca309973c3f90eb30","IPA1","HOUSEHOLD"
"fd9c96837d79024538042bb2142dc93a","c01c440ead269abba5685d0e4b24ae14","pm-user-25626bdeb4231dd89a1183b9b340606d","MDI1","INDIVIDUAL"
"35c3e7e1a6c1dcb5714615daf5fcbaa0","eaf92ba06e4e5192836fe55be5b0925d","pm-user-445eeac69f8952fcf96d1a10f762563d","MDI1","INDIVIDUAL"
"15fb5181f37563f464bce497602edebb","4e373042c344d4766bebaf8740aec529","pm-user-56c1f6c246d11de08b9fba917611494d","HEM1","INDIVIDUAL"
"7f5bb8c63043f7e5c7c81216d0963a79","fb71f04da92264c5dc0eb5b9e71c23d3","pm-user-d71c0f8af7cbb56c0be93c35f6a66f69","HEM1","INDIVIDUAL"
"9104ac760a174a0a3e1aa2f713ee39b8","f78aea9782e6dfdcbd93b5dc68681f33","pm-user-6d436ed27ae1a5ed83dd5350a3b8d4ca","IPA1","HOUSEHOLD"
"cae0f6310301e9e8c53a0040c9b26788","ff85ecdab4df05687118092a49f5ff35","pm-user-ef2279c257d714befa2979e4e5359813","IPA1","HOUSEHOLD"
"fd3f5f885dfca0188af61e145290893c","20cbeac4d8bc9e6b2e46e8818f76d37d","pm-user-6a211411365b21c8c3f4c64835fae527","MDI1","INDIVIDUAL"
"a10e95296e4b9a6b1c9c87b32b830ef2","4912e886f58fd6aba4e54d3239f36ea8","pm-user-05cdb3833b5987a71fc8787385756c21","IPA1","HOUSEHOLD"
"c8cd555d067fe5957daafc1a2caf7221","dfcf20b44ca42a5f6de7f4b91a03d3c5","pm-user-75bd2917c5450b57d6629df3d73d3ad2","MDI1","INDIVIDUAL"
"7095f5a526d5fa33f9821898e9621ced","0a07baf9308d4849b31886f8d4e11199","pm-user-9f127d38cf93b4ba93610703ebb4939a","MDI1","INDIVIDUAL"
"199123f4772efff768645dc1e89a98b3","d18dc15fa7c55577e2e1226c6dccced5","pm-user-e73116a4aea1282a46a3f020795ff87d","IPA1","HOUSEHOLD"
"6a892de2a73e3003627454731f5ede70","49f44ecc311c52d7fbedbdcb20efc9a4","pm-user-fd21c2e99108e5b4ac7eda8fba40a70f","HEM1","INDIVIDUAL"
"ae796600a70d36376c3807c67cba2a71","d4d6b3beba5a8f3f7637c6d9908c9ee5","pm-user-537f1cd86abaa7fed6ddbbf615da7ddc","HEM1","INDIVIDUAL"
"168b2672fc7ae773aa17fb1fbbb19479","7c26eb64c2339e3e1a972ce646450ba3","pm-user-6a4e64094a4230158aa45443fc6ad2c5","HEM1","INDIVIDUAL"
"ee3ac6b6a3e39026b4457982c7e35f87","cb67d4b81eb57900a163bafa73038fc4","pm-user-d41c9ac01bebc4f47490bf19ebe2522f","IPA1","HOUSEHOLD"
"aee5e79ca0becf3ce4d8adb0d03b118b","8d4ce563de1a2304a59527afc581161a","pm-user-97e618b1d1c273588563ab10568ef92d","IPA1","HOUSEHOLD"
"3d63476b9cf1b45db059570af3829079","1cb9c36ca767d81ee4d9b90b1337eb7f","pm-user-f15116ffaff0a16810d6e1f5a3095f7e","MDI1","INDIVIDUAL"
"cc3dd33c27b08acd31cb25816a51c89b","b733238207348787aed529baedd8ccf3","pm-user-3e37a302bd6bca36051a67cfddfe2731","HEM1","INDIVIDUAL"
"a02ca4625402bfcf863b7f1291a69e01","ce730b0a42ce383c3b1ae33f9f2a32dc","pm-user-e95bde09c6c83279deb8c784ec01a07d","MDI1","INDIVIDUAL"
"94a357db5c301136c9f2a267cc9f1ca0","60c16a516613a8d4493ce84cae979388","pm-user-0f6994b09df39e744f453bb3a23cf7f1","HEM1","INDIVIDUAL"
"7021612b55ce0fdc2c9e3ca38aaaba8c","348c6487eb5193e8880ddb2bf30885ec","pm-user-94b879cc5c683e7156b2c0da6d9165a8","IPA1","HOUSEHOLD"
"3d0bc3427a190e97d1715ba12c17e465","ca2c8c17bea1652ed1fbcd93f8acdedb","pm-user-8998091e10588668016fae36e391664a","HEM1","INDIVIDUAL"
"cde46682e466d77e387b505f24b4cfb1","6a04e22ee5265b600aa9761d700fd629","pm-user-351cdab846b096e6eb87b4b5c7733091","IPA1","HOUSEHOLD"
"8e5f6822315ffa3a58a2ed7406255680","837f9c7afe361dac6d6e634fa5f9b81e","pm-user-9ef0d07a6786a07b9899a7c0fd71ce64","MDI1","INDIVIDUAL"
"bb3b5c6622e932a0cc70aff083a472cb","dba61adaaf70765a072b7a0ad7f3eb3f","pm-user-65010db2848b1d9e03154c9cd8283c62","IPA1","HOUSEHOLD"
"ce30222a380f686c7a046e59190b9665","c3402abb2a37d6a6b3d468c51c1a5b5a","pm-user-18dbb1a4b2f69066731b626714aa0016","IPA1","HOUSEHOLD"
"a3c48c993543900fe9e162aa47e1660b","df2cb3cb14e748f8034930bf8b7c3613","pm-user-b7250c28d6e57d2007dd4f000e29ca78","HEM1","INDIVIDUAL"
"e749a992ffddc8463cc2a7c2d6b89ab8","7517877170854a38bd30436a7890aa56","pm-user-b744c5eb3fbdf1ac430bca88e861ea73","IPA1","HOUSEHOLD"
"a6832cf055bb4fb82c0dbe675d158b80","6fcc97ed830b84c07a7a05c44ae905bd","pm-user-67862435b56b5bef6995ac824ba331ef","HEM1","INDIVIDUAL"
"0c79b361f42dad52b6be673af2e434c5","8caec99492f40e3841d0ced46871c8e3","pm-user-d8ecbc0a01af645a920fe47e86c61cdd","HEM1","INDIVIDUAL"
"ea8f88b1b26bb348f49300ee8bbf045a","2d361464c7b910224422addff0b139cc","pm-user-8530b44f63d174d2defe0cb5f24df96b","HEM1","INDIVIDUAL"
"fead1dfe5a34bf572cd4a84d805c44c6","d01c9567c0263482b757b0c2c2a5ed15","pm-user-40cbfa33e3e34eb08f261d4a5ea564b0","IPA1","HOUSEHOLD"
"f40afad54759dd42b1a0c4aed9b63417","907d07dde9ade0ab82db26e6f276389e","pm-user-b0bcf9785efa9b3b4ae4038143654017","IPA1","HOUSEHOLD"
"0fa6dae52ffecacfd54cd723f1f75486","ccf0aaa168211a87b3f85c7e31356789","pm-user-49fc34f270dd129322a88d52a6a0068c","IPA1","HOUSEHOLD"
"fd6e0700599ce45b4ec230433b6afbb2","60d7d68d49588f8ef8ef9627dd26419c","pm-user-b17f2f3488268f9878c29fb1fa71f0ca","IPA1","HOUSEHOLD"
"7ddc4d2f9d01dd6016c16c94a2abfa5a","33c4f9c6f4a14f54197eaf9d5cb83f4a","pm-user-86655215d126f8fa30381fa3210f9189","HEM1","INDIVIDUAL"
"a0f15786ad320a7d45a5a249981cf5ae","c716faa3b5596436a31f3c7e3daafabb","pm-user-cba763aa0d92510f951f9536322ed45b","MDI1","INDIVIDUAL"
"f6f5b90c516721bc676bbd3405f93ef8","017478b4fdf2f93e3ce9f7a534722a6b","pm-user-b64abf6f36a4704ab65d4f4964535be5","IPA1","HOUSEHOLD"
"c016e4f755ac1cb1d99b47d7c96d1e11","0e6abbc0403171ed38681322696bc037","pm-user-52c0546b51e3f0987ca20cb90d152b23","IPA1","HOUSEHOLD"
"3e2602a84b2667bc5100db487507cdca","f58d06414d50d451caf9f24bbed43164","pm-user-b21d82ee1d93ff995b76a585102f17e5","IPA1","HOUSEHOLD"
"b6037ae27fd2b72681379eb46315ac33","5c578419e1461e9aee0fc0cd6556cf0d","pm-user-4924def8eb83d18b6c38a245be73e5d7","MDI1","INDIVIDUAL"
"b93c920f3f66dabf5bac2386b0b28a1c","9d1e6815155cdc0cd495ff812e031815","pm-user-69586a4edf56755c9493a71a29e8a953","IPA1","HOUSEHOLD"
"d2b4c32dbedd98f36b1117ad1b5ba48b","993481c8b2a268b9744262d473b720fe","pm-user-7ae7b4b8eac743d2f888af047d70d2a2","IPA1","HOUSEHOLD"
"7de675ab0e9cad348d6be4d5a5c426c3","139e87721a6e471dad5296c0a664773a","pm-user-e012033c5477184267377fd7833ebb4b","HEM1","INDIVIDUAL"
"707cba365ce9df0f1b1251ff7917d0c0","862b97b573e57b70de7fd19333e667c4","pm-user-36504907fc38af6d48aebfe2d0ec1d35","IPA1","HOUSEHOLD"
"c365e0bca9a84e72f7ce6cb7b8b38eff","bc57a9dd297cc09ab9adc5b498f76286","pm-user-b6600b48fadadcf483ac32da870fd21a","IPA1","HOUSEHOLD"
"3852fca83a0e3fd95228560c112e7983","121e889ab154688d913f87d3abc0b874","pm-user-cb7217fcea7d9e2f380241d3fde15b46","IPA1","HOUSEHOLD"
"345e4a1085b3b8914c1fcb0f97126fbe","d3f4999480dbba0d37708dfb17ccfcb2","pm-user-54a83f008af8584f0310e765a84ea73c","HEM1","INDIVIDUAL"
"67f31bd47855c11cfed916faa9729d7e","a6886550fd21ad100b4e4e693ba50b9b","pm-user-ce1ea0edae16f5b28f4b644bc3cde493","MDI1","INDIVIDUAL"
"676cbf9b60693768e78eb1788b2580c4","2c7f8be14c957e48abc7dafd07a57483","pm-user-6664f59d09d1d57f107394cc6420645b","IPA1","HOUSEHOLD"
"dff6898ee71016a3e1c46f94195ac350","e42e87a924c8258115025487b3d74470","pm-user-19487e74c7418d8d6ce4029f3599f6da","IPA1","HOUSEHOLD"
"822d9f582323f8d9b640c38aee2f09eb","76a521c34bcd91ba986d083178127670","pm-user-80d2c0aa9af533b8576d4544bbca077a","IPA1","HOUSEHOLD"
"c8a5064961db830d73316319a1596a44","0871ce6cfa8aa461f42b011f9a3e93d0","pm-user-24985c39fc63bdc0ebc0720f2d79c4da","IPA1","HOUSEHOLD"
"cd0759e147ca0ea366fbca4bc55541c1","c2f0981c97e507474a74dd93d6d9373f","pm-user-9b2dba3b448e20138298474b368892db","HEM1","INDIVIDUAL"
"f3aba7e5a143346aa69ce1d79db524c2","bed7b50579103c3e01c67a741df39899","pm-user-c485390a093ccd107b10434bc620a3c8","HEM1","INDIVIDUAL"
"63013820b95d90c8b06b474660a3f50b","1af7d4be51db29d000bba3a3d1e33143","pm-user-f6e5d8edcecaa54195ed44b12a555034","MDI1","INDIVIDUAL"
"84d3c4d95150af770cef0989e21fcd7f","a293fde34e9aed4e9fbfb46507cf7b50","pm-user-885cd1d248cc7b528c5ad38e2b4f6fd0","MDI1","INDIVIDUAL"
"6b56b75c4030c122f8a184254bd8c7de","fb3e7a391f82f282a1b8b9e5b5341831","pm-user-2c4cbbaa18a6222b7b3216d0a3c6a0ef","HEM1","INDIVIDUAL"
"4eeb7c9c5666d7b628918a789549ebac","67555627c88642bdc877de5e5f306ef5","pm-user-a1ff3ce798c07965cdd447f6cbb5dcd1","HEM1","INDIVIDUAL"
"55ad6bea47a5e96660ee79deb4510651","4ac22f100756738c3eebd01fbd8d5c00","pm-user-da94808406e0255c1effdef8824c4074","IPA1","HOUSEHOLD"
"11cb17fcec753279b9c8fcede69b496f","2e16917504cd029fada830e96a69c352","pm-user-39133efe4f0e7838adeada91b971512e","IPA1","HOUSEHOLD"
"81f479b307e9eb446cb132272e19ad90","f2cd36574acfb876c223524b1800e3a3","pm-user-398f7fc7a2e5fcc4122ff4bdd984f599","IPA1","HOUSEHOLD"
"46ae96b43c81688d2dffb4dc737def19","6406b9b94098d99d9a68125c7cd43b33","pm-user-ef4113835d21d4011e2047d84a7f6cf9","HEM1","INDIVIDUAL"
"ef90c382e30ccf24a21f843e42625e3a","b1c3cf1dc4705cd4a8d2679b62939a76","pm-user-6d232c4eb35b1400e3482c319b049861","IPA1","HOUSEHOLD"
"2553b0e69e03359d81db66e2ae6b2ef6","201afb426b27414c79cd2e17d63d2a2c","pm-user-b9854ceb6798a33e61b9f66d323737c1","IPA1","HOUSEHOLD"
"b45cdcdd5e20171c9575be5564ce4b86","6f5b6b92a619b7b2fdd689548e2b9b8b","pm-user-9b33af2aa11ed0b475d7d1bb62114d88","MDI1","INDIVIDUAL"
"2cd1072b4f532eaf95af9caa73aa6d02","a99d3889016d17549d2eba9604bf6f69","pm-user-6c87c78e0bc73ee4b785b412fb9771c7","IPA1","HOUSEHOLD"
"dad1bf3a3a180503a0907146841d2546","1210b7f3fc8147b1e710927f7bef87fb","pm-user-2c361477207316daa19df42613f014da","IPA1","HOUSEHOLD"
"2ae2b8eeff2a5f11368318f6d9d7a00a","68f54dcbcc5eeefb062b41b1bf513342","pm-user-ea493795f2c116ad1f167dcbfb154b41","HEM1","INDIVIDUAL"
"3aae1ad7e303fe8ab83ca49595718683","efb96a5121586020042bc0a97dcc3b16","pm-user-91940cbb464681230486a5f379a6a2f2","IPA1","HOUSEHOLD"
"ad48925008258fd7d54f55a6edbf0422","c69abcae9e06e9ac48f1c1fda4790fa7","pm-user-96a52c1294af89a8677f9c106578011d","IPA1","HOUSEHOLD"
"5fe54266d66846fbbbe0a59bb6515232","27a07020d630c647d359f2f06486c455","pm-user-63bbedce8ba0127356afbf18d4b9d7f4","HEM1","INDIVIDUAL"
"301deeb64d95e0fcffb3e6dbe4d71e0d","b7727bd9be650eb8081e9d76530b1ecd","pm-user-5f4b1f82d87d1ff5a130e8f8565ec95d","IPA1","HOUSEHOLD"
"ee036d6fa70735e5419971ba481babaa","afa926e5231acb129de35fb8f4e8ee28","pm-user-c6c2850cad2c6f2f27883894f02aa45b","MDI1","INDIVIDUAL"
"e7f072b30a2e6e9bd22e6f88ce0a9585","42de6bc05d2aa33f9bcbaf532aef48e9","pm-user-729a8c828fb5e71e030d8d615158ddc3","MDI1","INDIVIDUAL"
"3b39592ea74d68f0a714b52ada70dc91","9d76573ee64320a97cf4984681aa9c7a","pm-user-c12390b97a19a6bce839e16389ad086f","HEM1","INDIVIDUAL"
"439deaed9b2d334ef8fe681e62914269","b899768b2cf2384916a927ec92ddc398","pm-user-219cd1e01153056df6702dbfbd711400","HEM1","INDIVIDUAL"
"ca32c4d0945cc6a0e23f8a81edccdcf8","d4e293417d6697b2e9ba7ccf1a3b2c90","pm-user-e75eb5782e9d9dad5e573bca392c8523","IPA1","HOUSEHOLD"
"183f87c448d2adaf8bf182472c23eef6","c795eee0236e6de9cd282c95b8e0201b","pm-user-8e53752f9a83582405a2d0685bd5634c","HEM1","INDIVIDUAL"
"0e23e7b313bedd1ce8c8d8b4be479bb5","f6ee8c0ca32859658253b81a403407c3","pm-user-a1b98518e97fe325a8ef495c957269bc","IPA1","HOUSEHOLD"
"6dec93eea6a388c1d9c6b6f3406bf438","0b8e9bf5caa4c22c299f389b80c83ec5","pm-user-d1c98adb43627ab5441ea8bc8f318e64","MDI1","INDIVIDUAL"
